Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Dec-2022,05-Jan-2023,CE,17550.00,690.00,720.70,552.40,576.25,562.95,576.25,45.00,410.10,15.22,2300.00,400.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18400.00,54.00,64.30,23.10,26.10,24.50,26.10,1598829.00,14742177.58,32950.78,5009200.00,2941750.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19250.00,1.30,1.90,1.20,1.70,1.50,1.70,11395.00,109685.74,8.87,64900.00,53700.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20400.00,1.20,1.20,0.60,0.75,0.65,0.75,512.00,5222.60,0.20,13050.00,-450.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15850.00,-,-,-,2413.55,-,2273.15,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16750.00,1461.70,1461.70,1461.70,1461.70,1461.70,1374.30,3.00,27.32,2.19,150.00,150.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17600.00,660.00,690.00,508.00,530.10,553.65,530.10,1213.00,11031.87,357.47,25850.00,3150.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18450.00,42.00,48.00,16.75,18.95,17.20,18.95,618871.00,5718201.95,9116.98,2144550.00,1312600.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18500.00,29.95,34.90,12.10,13.70,13.00,13.70,1487136.00,13771820.54,15812.54,6181400.00,3468000.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19300.00,1.10,1.75,1.10,1.65,1.40,1.65,53933.00,520491.95,38.50,310700.00,185300.00,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,19300.00,-,-,-,347.85,-,41.60,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,19350.00,-,-,-,7.10,7.10,37.05,-,-,-,50.00,-,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,19400.00,7.40,12.90,5.65,6.30,6.60,6.30,235.00,2280.37,0.87,5450.00,2650.00,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,19450.00,-,-,-,13.10,13.10,29.20,-,-,-,100.00,-,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,19500.00,7.70,7.70,5.15,5.50,5.70,5.50,217.00,2116.37,0.62,23900.00,2250.00,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,17400.00,-,-,-,1348.35,-,850.15,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,17450.00,-,-,-,1312.00,-,809.85,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,18500.00,135.55,140.50,84.50,90.70,90.90,90.70,2636.00,24528.44,145.44,71350.00,16000.00,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,17500.00,-,-,-,1275.35,-,770.45,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,18550.00,107.00,127.40,72.70,74.85,72.70,74.85,98.00,913.73,4.78,4400.00,100.00,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,18600.00,99.20,104.05,59.60,63.80,64.00,63.80,1023.00,9554.32,40.42,26450.00,2850.00,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,17550.00,-,-,-,1239.25,-,731.90,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,18650.00,80.25,82.40,50.15,54.45,53.80,54.45,188.00,1759.26,6.16,4250.00,3750.00,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,17600.00,-,-,-,1203.00,-,695.00,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,18850.00,40.30,40.30,23.00,24.35,24.00,24.35,258.00,2435.64,3.99,6300.00,6000.00,18105.30
NIFTY,30-Dec-2022,19-Jan-2023,CE,17650.00,651.75,651.75,651.75,651.75,651.75,657.50,1.00,9.15,0.33,50.00,50.00,18105.30
