Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Sep-2022,06-Oct-2022,CE,18650.00,1.85,1.95,1.10,1.35,1.15,1.35,5126.00,47803.54,3.59,125150.00,-2200.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19500.00,1.50,1.55,0.80,1.00,0.85,1.00,36644.00,357298.99,19.99,709550.00,298700.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,20350.00,1.60,1.60,0.75,0.90,0.75,0.90,614.00,6247.75,0.30,15750.00,10400.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17250.00,91.00,208.65,70.15,164.65,175.00,164.65,3276.00,28498.31,242.81,24150.00,10700.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18050.00,9.90,14.95,6.50,11.10,10.70,11.10,1182.00,10674.26,6.71,20250.00,9650.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18850.00,-,-,-,6.00,6.00,2.55,-,-,-,1250.00,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15450.00,-,-,-,2398.20,-,1679.75,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16250.00,631.00,686.85,614.00,686.85,686.85,912.50,19.00,160.41,6.04,950.00,950.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17300.00,89.35,184.60,59.75,143.70,145.05,143.70,23575.00,205384.19,1460.44,249400.00,88800.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18100.00,7.05,12.55,5.85,9.55,9.25,9.55,6429.00,58212.29,29.84,132200.00,31350.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18900.00,1.55,3.50,1.55,2.55,2.50,2.55,89.00,841.18,0.13,2850.00,2200.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,14650.00,-,-,-,3159.45,-,2476.70,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16300.00,625.95,859.55,561.00,828.50,841.40,828.50,97.00,823.38,32.83,4750.00,750.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16600.00,414.95,630.00,342.80,580.70,577.85,580.70,914.00,7796.94,210.74,11200.00,4300.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17350.00,79.50,161.70,50.65,124.35,128.00,124.35,4922.00,42981.98,283.63,23600.00,3300.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18950.00,-,-,-,5.70,5.70,1.75,-,-,-,650.00,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,14700.00,-,-,-,3000.00,3000.00,2426.80,-,-,-,50.00,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15500.00,1297.00,1639.55,1297.00,1639.55,1639.55,1639.55,6.00,50.99,4.49,150.00,150.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,15550.00,-,-,-,2306.25,-,1580.75,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16350.00,608.05,671.00,608.05,658.60,658.60,824.45,5.00,42.51,1.64,250.00,250.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,16650.00,378.15,610.05,325.00,534.70,537.05,534.70,199.00,1698.02,41.34,2950.00,2850.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,17400.00,59.80,141.00,43.35,106.80,110.50,106.80,28448.00,248769.33,1271.73,182400.00,64600.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18150.00,6.00,12.50,5.00,8.40,8.00,8.40,500.00,4539.77,2.27,13600.00,7000.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,18200.00,5.65,9.50,5.15,7.45,6.80,7.45,7034.00,64034.88,25.48,151500.00,60600.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,19000.00,3.85,4.20,2.60,2.85,2.60,2.85,2479.00,23554.30,3.80,158850.00,19550.00,17094.35
NIFTY,30-Sep-2022,13-Oct-2022,CE,14750.00,-,-,-,3062.50,-,2376.95,-,-,-,-,-,17094.35
