Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,31-Dec-2024,02-Jan-2025,PE,23950.00,388.00,486.90,257.20,293.35,280.05,293.35,11763.00,214350.21,3057.32,325725.00,-27675.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24950.00,1393.75,1393.75,1264.00,1264.00,1264.00,1295.95,13.00,255.70,12.44,3525.00,75.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,26150.00,-,-,-,2595.70,-,2495.55,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,26200.00,-,-,-,2389.00,2389.00,2545.50,-,-,-,225.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,21600.00,0.75,1.50,0.60,1.30,1.25,1.30,427433.00,6924803.41,388.81,12227025.00,1805850.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22800.00,3.10,6.10,3.00,4.65,3.90,4.65,424301.00,7257077.17,1530.07,4588650.00,1805850.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22850.00,4.30,7.25,2.95,5.00,4.80,5.00,272536.00,4671706.95,1121.25,2205450.00,1320975.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,23900.00,374.95,466.00,287.00,316.50,308.00,316.50,7038.00,128101.90,1945.75,274575.00,4725.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,23950.00,421.20,481.45,314.60,344.95,341.00,344.95,764.00,13945.23,221.88,33600.00,1875.00,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,25800.00,-,-,-,1090.00,-,2112.30,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,09-Jan-2025,PE,25850.00,-,-,-,1128.55,-,2162.20,-,-,-,-,-,23644.80
